key,short_key,longitude,latitude,altitude,description,title,mp3name,mp3seconds,city,country,continent,human_sounds,animal,music,natural_sounds,channel_environment_and_background,sounds_of_things,source_ambiguous_sounds
aporee_16382_18988,18988,2.1595430374146,41.402082819335,70.0,"Few minutes at the Mercat municipal de l'Abaceria Central, Gracia, Barcelona.","Vila De Gracia, Barcelone, Province de Barcelone, Espagne - Mercat, Gracia, Barcelona",MercatGraciaBarcelona.mp3,141.64714285714285,Gracia,Spain,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
aporee_18679_21685,21685,120.30280351639,22.665286501917,9.0,"Children playing games in the park,Sony ECM-MS907,Sony Hi-MD MZ-RH1 (SoundMap20120225-26), recorded by Wu,Tsancheng","Gushan District,Kaohsiung - Children",SoundMap2012022526.mp3,120.0512,Kaohsiung,China,Asia,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_20718_24047,24047,4.8813716322184,52.36339691296,7.0,The beginning of a commute to Sportlaan,"De Weteringschans, Amsterdam, The Netherlands - Getting on the 170 bus",Gettingonabus.mp3,104.1872,Amsterdam,Netherlands,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
aporee_5753_7234,7234,-2.92529761791229,43.25603360986,11.0,"Some gulls, vehicles and people near the Ria of Bilbao, right next to the pier of Marzana",bilbao marzana bridge,puentemarzana.mp3,113.65875,Bilbao,Spain,Europe,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
aporee_15624_18180,18180,121.48675203323,25.138578222069,15.0,"Rainy Day , Binaural recordings , , ( Taiwan SoundMap project , http://www.soundandtaiwan.com - / SoundMap20121130-2 ) , recorded by Wu,Tsancheng","Xinxing Rd., Beitou Dist., Taipei City - Rainy Day",SoundMap201211302.mp3,114.0512,Taipei,China,Asia,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
aporee_12938_15162,15162,4.3407858642749,52.067977617615,2.0,"Housing area between busy Binckhorstlaan and cemetery. Voice, birds. Soundfield Mic (Blumlein decode from Bformat) Binckhorst Mapping Project","Vestaweg, Binckhorst, Den Haag The Netherlands - Vestaweg",11vestaweg.mp3,177.652,Voorburg,Netherlands,Europe,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_1739_2495,2495,6.95958405733109,50.9429958227537,52.0,"recorded june 6, 2008.- project: ""hasenbrot - a private sound diary""","cologne, main station, hall",mainstationkoelnentrancehall060608.mp3,97.7241,Altstadt Nord,Germany,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
aporee_16016_18588,18588,121.507627666,25.04395271637,22.0,"Walking in the Street,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121031-28) , recorded by Wu,Tsancheng","Taipei,Taiwan - SoundWalk",Soundmap2012103128.mp3,76.0592,Taipei,China,Asia,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
aporee_3939_5294,5294,7.18767106533051,50.9578320222944,178.0,soundmap nrw: social ambiences/ listen to the people in & outdoor topographic field recordings,"bensberg,  overather straße, construction market, metal department",BensbergMoitzfeldBaumarktKnauber01.mp3,158.98654166666665,Bergisch Gladbach,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_45411_51565,51565,44.815154473487,41.692594155879,430.0,The entrance Lobby of the Avlabari metro station sounds polyrhythmic. Thanks to the voices of turn-but-not-turn-stiles.<br />Recorded on Zoom H5 built-in X/Y stereo microphone by hand.,"Avlabari, Tbilisi, Грузия - Acoustification does its job",TbilisiSubwayAvlabariEntranceLobby.mp3,88.0,Tbilisi,Georgia,Asia,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_24674_28619,28619,13.404398560524,52.47854607743,45.0,"i was listening to the chatter of the starlings in the bushes, happily ignoring the distant beats from a sound system, when an artist showed up behind me and started to improvise... the birds seemingly didn't appreciate his performance.<br />(SD702, 2xNT1)","Tempelhofer Park, Berlin - birds, drone and sudden rap",berlinTempelhofBirdsMusicRap310814.mp3,90.00823129251701,Tempelhof Bezirk,Germany,Europe,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_8671_10481,10481,13.406021297,52.5243640853,44.0,students in the courtyard of the Goethe Institut,Goethe Institut students in Mitte,GoetheInstitutstudents.mp3,150.79013605442177,Mitte,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_8220_9993,9993,174.763648063,-36.8513978542,,A common typical Auckland arcade in New Zealand bustling with the life of children on holiday.,"297 Queen St, Auckland 1010, New Zealand",Arcade.mp3,167.2359375,Auckland,New Zealand,Oceania,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_3940_5295,5295,7.18786954879761,50.9581496476741,190.0,soundmap nrw: social ambiences/ listen to the people in & outdoor topographic field recordings,"bensberg, overather straße, construction market, door bells",BensbergMoitzfeldBaumarktKnauber02.mp3,148.85104166666667,Bergisch Gladbach,Germany,Europe,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
aporee_15298_17833,17833,-68.132475612636,-16.502428973641,3618.0,Registrado por: Bernarda Villagomez,El Prado - Trafico cercano,PradoSabado200520.mp3,60.764,La Paz,"Bolivia, Plurinational State of",South America,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_27028_31155,31155,14.280037879944,48.310462060834,269.0,"hilde's treff, rudolfstr. 24, 4040 linz","Linz, Österreich - hilde's treff",helga2.mp3,166.84802721088437,Linz,Austria,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_18830_21843,21843,151.14446282387,-33.796168575476,58.0,"Sounds in a work lunchroom. People talking - different accents, sounds of unwrapping biscuits and preparing lunch, one person singing.","North Ryde NSW, Australia - Lunch Room",LunchRoom.mp3,110.9761875,East Ryde,Australia,Oceania,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_15497_18046,18046,23.592361807823,46.769675716821,345.0,On the Boulevar Eroilor in the late evening. The sound of a car alarm howling through the evening city noise.<br /><br />international city scapes - topographic field recordings and social ambiences,"Central Area, Cluj-Napoca, Rumänien - Cluj, evening car alarm",ClujStarevorHotelMeteorAbendalarm.mp3,174.68484375,Cluj-Napoca,Romania,Europe,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_14083_16412,16412,-4.3774361894472,36.720780476368,4.0,Espetero is a man how stacks the sardines in a very particular way to grill the fish vertically over olive logs embers,"Málaga, España - Antonio el espetero",ANTONIOESPETERODEPEDREGALEJO.mp3,111.53401360544218,Malaga,Spain,Europe,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
aporee_14568_16960,16960,15.87418834483,46.420696677762,227.0,air-conditioning fan on the outside of a building on a pedestrian walkway in ptuj,"Ptuj, Slovenia - air-conditioning fan",ptujfan.mp3,175.64190476190475,Ptuj,Slovenia,Europe,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_2271_3229,3229,13.4088215231895,52.5316483738154,53.0,"basket ball, table tennis, weekend ambience at teutoburger platz, berlin.<br />sunday, 27.07.2008 17:45","teutoburger platz - basket ball, table tennis, weekend ambience",teutoburgerBasketball270708.mp3,90.0505,Berlin,Germany,Europe,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_12814_15031,15031,-72.4877929688,11.2353035933,97.0,paisaje del colegio Rio de Janeiro,Resguardo 4 de noviembre,RESGUARDO4NOVIEMBRE.mp3,120.37225,Albania,Colombia,South America,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_36810_42173,42173,13.657084107399,45.950491386042,104.0,"Surprisingly quiet take, some water drops close to the end, birds chirping.<br />Recorded with H5n + AKG C568 B","Panovec, Nova Gorica, Slovenija - Tih dan po dežju ob trim stezi v Panovcu",panovecobgostilni.mp3,164.0,Nova Gorica,Slovenia,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_6269_7797,7797,28.992919921875,41.0444771243957,39.0,vent of an underground tank for the park water fountain,"water tank vent 02, Istanbul",Istanbulwatertankvent02.mp3,114.49369614512472,Sisli,Türkiye,Asia,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
aporee_2513_3503,3503,8.53302955627441,39.9309982705885,9.0,sent by lampiss@gma... at 26.08.2008 19:00,M.Lampis: Cabras - The Bottarga festival,CABRAS2.mp3,115.2340625,Cabras,Italy,Europe,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_1802_47119,47119,13.4215633571148,52.4935540534277,40.0,"Berlin Marathon, runners running-by, applauding people along the road, music<br />(Sony PCM D50)",Berlin: Vermessungspunkt Kottbusser Damm 10 - Berlin Marathon sounds,berlinKottiMarathon16092018a.mp3,179.99750566893425,Bezirk Kreuzberg,Germany,Europe,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
aporee_38899_44427,44427,115.79126089811,-32.095247061765,32.0,"Apologies about the rather crude mastering on this - still learning how to remove wind gust noises smoothly. :)<br />Had to cut the recording short as my friend, who lives adjacent the park, brought his dogs down for a chat. <br />This park is very popular at 5pm with the local dog owners - original-to-the-area Italians, Croatians and Anglo Australians make an excellent, ragtag group of dog owners.<br /><br />Recorded with h2n - surround mode. Zoom windjammer.","Dubove Park, Spearwood, Western Australia - Popular Dog Park - Birds, Dog and Anthropophony.",07122017DubovePark7amWindyWithStellaMastered.mp3,103.768820861678,Spearwood,Australia,Oceania,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
aporee_9475_11377,11377,17.2526523471,49.5940343451,229.0,"corner at the main square, 6pm","Czech Rep., Olomouc, Horní nám&#283;stí",STE01306.mp3,83.1388,Olomouc,Czechia,Europe,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
aporee_27141_31284,31284,-6.6005462408066,41.683685649425,692.0,Recorded in a rainy afternoon inside the basilica with a Sony M10. In this recording you can hear the restoration workers the week before the church was promoted to basilica.,"Outeiro, Portugal - Obras na Basílica",14110305.mp3,177.95773242630386,Vimioso,Portugal,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_33744_38816,38816,-5.4771995544434,56.411099915648,5.0,"Safety announcements in English and Gaelic on the ferry from Oban to Craignure (Mull), with some background chatter. Recorded on a Sony PCM-M10.","Oban, UK - Ferry from Oban to Craignure",ferryannouncementobanchatter.mp3,140.74577083333332,Oban,United Kingdom,Europe,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
aporee_32674_37556,37556,-0.41994541883469,54.114405130968,107.0,Auctioneer at Farm machinery and Tractor sale ... auctioneer has headset mic ... his assistant carries a small amplifier ... voices ... recorded with lavalier mics clipped to baseball cap ...,"Thwing YO25, UK - the auctioneer ...",LS114090.mp3,163.776,Wold Newton,United Kingdom,Europe,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
aporee_2284_3243,3243,120.328359603882,22.5805710345882,-2.0,sent by quen1982@gma... at 29.07.2008 00:42:58,KRTC - the path from Airport to Caoya to ...,39640385962546336939to3360934905.mp3,102.90275,Kaohsiung,China,Asia,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
aporee_15073_17575,17575,13.378002939881,52.481296194226,51.0,Community day in front of the church. (Evangel. Kirchengemeinde Neu-Tempelhof),"Berlin-Tempelhof, Berlijn, Duitsland - Community day.",EvangelKirchengemeindeNeuTempelhof.mp3,172.094693877551,Tempelhof Bezirk,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_11750_13807,13807,8.68209600449,50.109652918,105.0,from noise to silence,"frankfurt, fahrtor, construction work",FrankfurtAltstadt.mp3,129.23356009070295,Frankfurt am Main,Germany,Europe,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
aporee_14027_16349,16349,3.6573189114464,43.448353939919,9.0,"Swallows, Seagulls and cars.<br />PCM-M10 Internal Microphones.","Bouzigues, France, Place de la Victoire - War Memorial 6pm",FlavienGillie12070704PlacedelaVictoire6pm.mp3,167.24426303854875,Bouzigues,France,Europe,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_15843_18408,18408,121.54314279556,24.973789661429,27.0,"McDonald's meal counter,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121107-34) , recorded by Wu,Tsancheng","Běixīn Rd, Xindian District - McDonald's meal counter",SoundMap2012110734.mp3,138.0512,Taipei,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_27149_31292,31292,135.74572384357,35.04461219556,82.0,"gardens sonority, wind, murmur of people, wooden house","veranda, Daisen-in, Kyoto - quiet garden",2014113DaiseninsuhiVrtTlaGovorica1301.mp3,163.70652083333334,Kamigyo-ku,Japan,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_8249_10022,10022,-2.25782588124,53.3634442857,78.0,"Pub, family, airplane, children",The Airport Pub,02REC320.mp3,90.674225,Ringway,United Kingdom,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_14806_17269,17269,7.1981614188934,50.915426242803,85.0,On the main street of the village during the annual city summer flee market in the early evening. The streets are closed for the traffic. The sounds of people packing their stands.<br /><br />soundmap nrw - social ambiences and topographic field recordings,"Rösrath, Deutschland - Rösrath, Hauptstraße, flee market",RosrathStadtzentrumJahresflohmarkt.mp3,90.3093125,Rosrath,Germany,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_16434_19048,19048,4.4226408004761,51.245930135072,11.0,Kids playing football in entrance of housing block.,"Langblokken, Luchtbal, Antwerpen - Kids playing",kidsplayingfootball.mp3,96.26428571428572,Antwerpen,Belgium,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_16076_18651,18651,121.53626561165,25.041850716668,15.0,"in the MRT train,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121029-16) , recorded by Wu,Tsancheng","Daan District,Taipei City,Taiwan - in the MRT train",SoundMap2012102916.mp3,111.0512,Taipei,China,Asia,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
aporee_18455_21430,21430,121.5269690752,25.065444506298,15.0,"Exhibition Opening,Sony PCM D50 + Soundman OKM II ,Best with Headphone( SoundMap20130629-2) , recorded by Wu,Tsancheng","VTartsalon,Taipei - Exhibition Opening",SoundMap201306292.mp3,172.0592,Taipei,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_15596_18152,18152,121.50323152542,25.04587729028,10.0,"Traditional temple festivals, Binaural recordings , Sony PCM D50 + Soundman OKM II , ( Sound and Taiwan - Taiwan SoundMap project / SoundMap20121115-9 ) , recorded by Wu,Tsancheng","Kangding Rd., Wanhua Dist., Taipei City - Traditional temple festivals",SoundMap201211159.mp3,130.066875,Taipei,China,Asia,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_5553_7010,7010,15.2358055114746,38.2278311420316,4.0,"the sea after a stormy night, after a big wave, the recordist hits the ground","milazzo, beach - waves and stormy weather",milazzoBeach091018.mp3,150.028,Milazzo,Italy,Europe,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
aporee_18345_21310,21310,4.3561005592346,50.848372282708,34.0,The Metro recorded with EDIROL R-09.,"City of Brussels, Belgium - Metro between De'Brouckere and Gare Centrale",20062013metrodebgareCentrale.mp3,127.27714285714286,Brussels,Belgium,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_15995_18567,18567,121.49834185839,25.037520240711,15.0,"walking in the street,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121031-7) , recorded by Wu,Tsancheng","Huaxi St., Wanhua Dist., Taipei City - SoundWalk",SoundMap201210317.mp3,90.0032,Taipei,China,Asia,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
aporee_16289_18889,18889,121.46803289652,25.128204689862,11.0,"Resting,Traffic noise,,Binaural recordings , (SoundMap20120703-27 ), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","Sec. 4, Zhongyang N. Rd., Beitou Dist., Taipei City  - In the square",SoundMap2012070327.mp3,104.0672,Taipei,China,Asia,1.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0
aporee_30312_34884,34884,151.20232343674,-33.880619231778,16.0,Recorded on an Olympus LS-12,"Haymarket NSW 2000, Australia - UTS Library stairwell",UTSLibrarystairwell130515.mp3,116.70349206349206,Haymarket,Australia,Oceania,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_13530_15782,15782,31.250774676467,30.049853620479,23.0,"Recorded on may 1st 2012 about 1.30pm. Sitting in a cab within traffic jam. Honking, motorcycle driving between the cars, running engine of the cab. Zoom H4N internal mircrophones.","Ghayt Al Adah, Abdeen, Al-Qahira, Ägypten - Kobri Al Azhar Traffic Jam",alazharstreet.mp3,140.25154166666667,Cairo,Egypt,Africa,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_19840_23050,23050,121.56643778086,24.988700688334,28.0,"Woman in fast food, Sony PCM D50 + Soundman OKM II ,Best with Headphone( SoundMap20130930-4 ) , recorded by Wu,Tsancheng","Muzha District,Taipei - Chat",SoundMap201309304.mp3,120.0512,Taipei,China,Asia,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
aporee_16642_19332,19332,15.647741854191,46.566674086729,289.0,"snow flakes and umbrella, steps, snow, spoken words","sonopoetic path, Maribor, Slovenia - walking poem",javor24jan134591.mp3,168.64267573696145,Maribor,Slovenia,Europe,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
aporee_4999_6396,6396,9.14962112904,52.4526651632,55.0,sent by Florian Neuner.de at 22.09.2009 01:13,"loccum, kloster - mittag",mittagloccum.mp3,127.5362,Rehburg-Loccum,Germany,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
aporee_26518_30616,30616,-8.5537630319595,52.668612713002,27.0,"I was staying in a hotal in Limerick for a conference and was waiting in the lobby for my colleague, Paul Whitty, when a local radio station turned up to broadcast from the lobby. There was music playing in the kitchen area, combined with the strange time delay of the broadcast being both produced live in the space, and running through the speakers. Another colleague turned up wearing an extremely rustly jacket. Someone texted me. A bricolage of crazy sounds at the start of a day of soundartpolemic: the noise of broadcast and reception, piped music, cutlery being tidied away, people fidgeting, phones going off, and waiting.","Kilmurray Lodge, Castletroy, Co. Limerick, Ireland - Radio broadcast in Hotel Lobby",R090012KilmurryLodgeLobby.mp3,166.545873015873,Annacotty,Ireland,Europe,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
aporee_3678_4991,4991,13.3736926317215,52.5036133982411,30.0,"lower deck, skipper explains the historic sites, tourists talking<br /><br />the city, the country & me: may 8, 2009","berlin, landwehrkanal: schöneberger ufer - the city, the country & me: on a tourist boat",CityCountryMelandwehrkanalbootsfahrtschoenebergerufer02.mp3,131.71470833333333,Tiergarten Bezirk,Germany,Europe,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8
aporee_9563_11468,11468,2.83923894167,42.7090089309,46.0,Preneur de son : Etienne,"Cour, collège de Saint-Estève, Pyrénées-Orientales, France - Récréation, ambiance 2",11031711n19Recre2.mp3,96.888125,Saint-Esteve,France,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_18761_21772,21772,120.30986577272,22.76078335548,9.0,"in the Station Square,Sony ECM-MS907,Sony Hi-MD MZ-RH1 (SoundMap20120329-14), recorded by Wu,Tsancheng",Ciaotou Station - Station Square,SoundMap2012032914.mp3,119.069325,Fengshan,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_34014_39116,39116,4.3185442686081,50.845260172051,37.0,"Moving Stairway and Ambiance of the Metro-Station Jacques Brel in 1070, Anderlecht/Belgium.","Moving Stairway, Metro Station Jacques Brel, 1070 Anderlecht, Belgium - Metro-Station Jacques Brel",L28metrojacquesbrel.mp3,126.456,Brussels,Belgium,Europe,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
aporee_14807_17270,17270,9.4896836844002,51.318520756124,185.0,Inside the rear building of the main station during the documenta 13. <br />The sound of steps and international visitors walking by. Finally an announcement through crackling speakers.<br /><br />soundmap d - social ambiences and topographic field recordings,"Mitte, Kassel, Deutschland - Kassel, main station, hall and announcement",KasselHBFHalleundAnsage.mp3,135.63178125,Kassel,Germany,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_3876_5226,5226,7.01541155576706,50.9399046334517,50.0,soundmap nrw: social ambiences/ listen to the people in & outdoor topographic field recordings,"cologne, kalker hauptstraße, traffic under bridge",KlnKalkKalkerHauptstrunterEisenbahnbrcke.mp3,153.421125,Kalk,Germany,Europe,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_17355_20200,20200,121.54939636588,25.039465571637,15.0,"in the Cafe,,Sony ECM-MS907,Sony Hi-MD MZ-RH1 (SoundMap20110713-3), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","Da'an District,Taipei - Eslite Bookstore",Soundmap201107133.mp3,111.07585,Taipei,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_21068_24477,24477,-87.611546516418,41.792272627676,185.0,"Recorded after the Bud Biliken Day Parade, an African American festival in Chicago celebrating the start of the new school year.","Washington Park, 5531 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA - park sounds by pond with drums",parksoundsbylagoonwithdrums.mp3,156.8984807256236,Chicago,United States,North America,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_23922_27787,27787,-5.371236205101,35.568870618663,84.0,"It 21th of Ramadan, In the middle of our Listening Day Derive in the streets of Tetouan (Morocco), we find an old woman selling Prickly pears cactus... we decide get some kgs for the Break Muslim Fast (Iftar).. i can say now there was delicious! ^_^ (Zoom H4n, internal mics, Stereo-mode) Recorded by Mikael Layoura","Tetuán, Marruecos - Buying some prickly pears",buyingsomepricklypears.mp3,177.84533333333334,Tetouan,Morocco,Africa,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_14317_16663,16663,15.643852331073,46.559232572742,275.0,fountain in front of the university building,"University Maribor - fountain, ambience",mariborBrunnenUni040812b.mp3,155.00226757369614,Maribor,Slovenia,Europe,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_21206_24632,24632,-77.335510253906,38.863002357495,,"The NRA Museum has this little section, near the exit, for kids. No shit. After wandering through a chronologically organized labyrinth of firearm weaponry, the viewer (child or man-child) comes to a nostalgic boy's room exhibit circa the 1950's. It's obvious who the target demographic is here. Across from that fantasy is a mock up of a 'ol timey county fair shooting gallery which activates automatically via motion sensors. The cantankerous belt driven machinery spins not-so-colorful wheels and pulls bullet-riddled metal ducklings along a conveyor belt. Yipee!","National Rifle Association Museum, Fairfax, VA - Heaving at the NRA shooting gallery exhibit",NRAMuseumshootinggalleryexhibit.mp3,165.3632,Fairfax,United States,North America,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_14006_16327,16327,13.412252073332,52.472698951158,43.0,"crickets in the meadows, beetween the two runways, the area has been a bird sanctuary for a while, even when the airport was in operation. nowadays, people seem to respect it.<br />(SD702 DPA4060)","Tempelhofer Feld, Berlin - bird sanctuary, crickets",berlinTempelhofGrillen080712.mp3,150.00702947845804,Tempelhof Bezirk,Germany,Europe,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
aporee_44337_50424,50424,23.940963239882,35.436740081809,102.0,morning mass in nearby chuech,"Fournes, Crete, street, church",0426fournesmass.mp3,161.0,Galatas,Greece,Europe,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
aporee_12896_15117,15117,4.359571341065,50.834923279866,82.0,I don't see them that often in Brussels..<br />PCM-M10 Internal.,"Ixelles, Belgique, Rue des Drapiers - Seagull on the roof",FlavienGillie12022001RuedesdrapiersMouetteSeagull.mp3,135.75968253968253,Brussels,Belgium,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_2149_3094,3094,6.95230185985565,51.2262966849063,89.0,"strassenverkehr der tal durchfahrtsstrasse, morgens<br /><br />soundmap nrw: social ambiences/ listen to the people - in & outdoor nearfield recordings, listen to the people","erkrath, neandertal, talstrasse, durchgangsverkehr",neandertaldurchgangsstrasse.mp3,130.77296875,Mettmann,Germany,Europe,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_33549_38589,38589,27.232575416565,-17.752671694982,497.0,"the song of the Tuligwasye Women: ""Women, lets work for ourselves....!""","Sebungwe Primary School, Binga, Zimbabwe - Women lets work for ourselves....",TuligwasyeWomenGroupWomenLetsWorkForOurselves.mp3,81.90339583333333,Binga,Zimbabwe,Africa,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
aporee_10582_12575,12575,14.4622027874,50.1153015748,230.0,Pediatric department of the Municipal Hospital Na Bulovce.,Hospital Na Bulovce,090605122438.mp3,163.4082993197279,Liben,Czechia,Europe,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
aporee_37478_42913,42913,11.344168335199,44.498538364919,63.0,"Put recorder on the window sill at 8.30 in the morning. Everyday Bologna side street sounds.<br />Tascam DR40, built-in mics.","Via Bertiera, 2, 40126 Bologna BO, Italy - Il Canale hotel window morning sounds",IlCanalewindowmorningsounds.mp3,153.07755102040815,Bologna,Italy,Europe,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
aporee_33852_38943,38943,4.3158861994743,50.840578240182,34.0,Louder traffic in this busier street. After walking past the quiet areas and gardens you definitely notice the difference here. The close cars prevent one from from hearing into the distance. Sound has closed in again.,"1070 Anderlecht, Belgium - Traffic in Av Francois Malherbe",TrafficFMalherbeedit.mp3,152.09025,Brussels,Belgium,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_6945_8636,8636,24.6775192022,59.4380794217,,"recording from the Sonic Surveys of Tallinn workshop, May 2010","Stroomi Beach Tallinn, seaside",StroomiBeachambience.mp3,128.64185941043084,Tallinn,Estonia,Europe,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_24383_28305,28305,6.6444097459316,51.152294195756,66.0,"Inside the Langen Foundation exhibition hall during the Otto Piene Exhibition ""Light and Air"" - here the ambience from the upper front hall with audience.<br /><br />more information about the Insel Hombroich you can find here: http://www.inselhombroich.de<br /><br />soundmap d - social ambiences, topographic field recordings and art spaces","Neuss, Deutschland - museums island hombroich, langen founation, exhibtion hall",MuseumsinselHombroichLangenFoundationPieneExhibition01.mp3,123.6676875,Neubrueck,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_17078_19886,19886,13.364964723587,52.518773586377,32.0,"a pass by FORMER WEST, a conference and exhibition in the HKW","HKW, Tiergarten, Berlin, Germany - bittschoen_mistergaddafi",bittschoenmistergaddafi.mp3,164.3141875,Tiergarten Bezirk,Germany,Europe,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
aporee_17057_19861,19861,120.30174538493,22.631231548901,13.0,"MRT station hall,Into or out of the MRT platform warning sound,Rode NT4+Zoom H4n (SoundMap20120201-87), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","Sinsing,Kaohsiung - Formosa Boulevard Station",SoundMap2012020187.mp3,101.5712,Kaohsiung,China,Asia,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
